booklink-href,name.1,image-src,author,rating,no of ratings,genre1,genre2,genre3,genre4,genre5,genre6
https://www.goodreads.com/book/show/38980.The_Princess_Diaries,The Princess Diaries,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355011082l/38980.jpg,Meg Cabot,3.79,229059,Young Adult,Romance,Fiction,"Womens Fiction 
Chick Lit",Contemporary,"Young Adult 
Teen"
https://www.goodreads.com/book/show/28676.American_Psycho,American Psycho,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436934349l/28676._SY475_.jpg,Bret Easton Ellis,3.82,228398,Fiction,Horror,Thriller,Classics,,
https://www.goodreads.com/book/show/40651883-snow-crash,Snow Crash,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589842551l/40651883._SY475_.jpg,Neal Stephenson,4.03,228234,Science Fiction,Fiction,"Science Fiction 
Cyberpunk",,,
https://www.goodreads.com/book/show/51738.Just_Listen,Just Listen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358270741l/51738.jpg,Sarah Dessen,4.06,228176,Young Adult,Romance,Contemporary,Fiction,,
https://www.goodreads.com/book/show/52357.Beowulf,Beowulf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878125l/52357.jpg,Unknown,3.45,227899,Classics,Poetry,Fiction,Fantasy,,
https://www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea,A Wizard of Earthsea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353424536l/13642.jpg,Ursula K. Le Guin,3.99,227824,Fantasy,Fiction,Young Adult,Classics,,
https://www.goodreads.com/book/show/65641.The_Silver_Chair,The Silver Chair,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336139237l/65641.jpg,C.S. Lewis,3.96,227756,Fantasy,Fiction,Classics,Young Adult,,
https://www.goodreads.com/book/show/15839976-red-rising,Red Rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461354651l/15839976.jpg,Pierce Brown,4.27,226450,Science Fiction,Fantasy,Young Adult,"Science Fiction 
Dystopia",,
https://www.goodreads.com/book/show/110494.Living_Dead_in_Dallas,Living Dead in Dallas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501808l/110494.jpg,Charlaine Harris,3.97,226303,Fantasy,"Paranormal 
Vampires","Fantasy 
Paranormal","Fantasy 
Urban Fantasy",,
https://www.goodreads.com/book/show/33590210-an-american-marriage,An American Marriage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491493625l/33590210._SY475_.jpg,Tayari Jones,3.96,225810,Fiction,Contemporary,Audiobook,Literary Fiction,Adult Fiction,Adult
https://www.goodreads.com/book/show/7061.The_No_1_Ladies_Detective_Agency,The No. 1 Ladies' Detective Agency,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459953654l/7061._SY475_.jpg,Alexander McCall Smith,3.78,225643,Mystery,Fiction,"Cultural 
Africa","Mystery 
Crime",,
https://www.goodreads.com/book/show/7733.Gulliver_s_Travels,Gulliver's Travels,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427829692l/7733.jpg,Jonathan Swift,3.57,225633,Classics,Fiction,Fantasy,Adventure,,
https://www.goodreads.com/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,The Brief Wondrous Life of Oscar Wao,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391409748l/297673.jpg,Junot Díaz,3.9,225160,Fiction,Contemporary,Magical Realism,null,,
https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562554946l/310612._SY475_.jpg,John Kennedy Toole,3.89,224964,Fiction,Classics,Humor,Literature,"Humor 
Comedy",Novels
https://www.goodreads.com/book/show/2547.The_Prophet,The Prophet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355046521l/2547.jpg,Kahlil Gibran,4.23,224130,Poetry,Philosophy,Classics,Fiction,Spirituality,Religion
https://www.goodreads.com/book/show/8337.Little_House_in_the_Big_Woods,Little House in the Big Woods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475195170l/8337.jpg,Laura Ingalls Wilder,4.18,223802,Classics,"Historical 
Historical Fiction",Childrens,Fiction,,
https://www.goodreads.com/book/show/43889.Wizard_s_First_Rule,Wizard's First Rule,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385248539l/43889.jpg,Terry Goodkind,4.13,223489,Fantasy,Fiction,"Fantasy 
Epic Fantasy",,,
https://www.goodreads.com/book/show/18775247-mr-mercedes,Mr. Mercedes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468705326l/18775247._SY475_.jpg,Stephen King,3.97,223436,Fiction,Thriller,Horror,Mystery,,
https://www.goodreads.com/book/show/77197.Assassin_s_Apprentice,Assassin's Apprentice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464570795l/77197._SY475_.jpg,Robin Hobb,4.16,223252,Fantasy,Fiction,"Fantasy 
Epic Fantasy","Fantasy 
High Fantasy",,
https://www.goodreads.com/book/show/26247008-truly-madly-guilty,Truly Madly Guilty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491249206l/26247008.jpg,Liane Moriarty,3.57,223197,Fiction,Contemporary,"Womens Fiction 
Chick Lit",Audiobook,Mystery,Adult Fiction
https://www.goodreads.com/book/show/1295.The_Clan_of_the_Cave_Bear,The Clan of the Cave Bear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385331302l/1295.jpg,Jean M. Auel,4.05,222751,"Historical 
Historical Fiction",Fiction,Fantasy,Historical,,
https://www.goodreads.com/book/show/6324090-alice-s-adventures-in-wonderland,Alice's Adventures in Wonderland,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391204048l/6324090.jpg,Lewis Carroll,4.02,222689,Classics,Fantasy,Fiction,Childrens,,
https://www.goodreads.com/book/show/8695.The_Restaurant_at_the_End_of_the_Universe,The Restaurant at the End of the Universe,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521213881l/8695._SY475_.jpg,Douglas Adams,4.22,222210,Science Fiction,Fiction,Humor,Fantasy,,
https://www.goodreads.com/book/show/14743.The_God_Delusion,The God Delusion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347220693l/14743.jpg,Richard Dawkins,3.9,221940,Nonfiction,Religion,Science,Philosophy,"Religion 
Atheism",
https://www.goodreads.com/book/show/6101718-the-magicians,The Magicians,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313772941l/6101718.jpg,Lev Grossman,3.51,221661,Fantasy,Fiction,"Fantasy 
Magic","Fantasy 
Urban Fantasy",,
https://www.goodreads.com/book/show/17690.The_Trial,The Trial,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320399438l/17690.jpg,Franz Kafka,3.97,219602,Classics,Fiction,Literature,Philosophy,,
https://www.goodreads.com/book/show/84981.Tuck_Everlasting,Tuck Everlasting,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445184695l/84981.jpg,Natalie Babbitt,3.88,219432,Fantasy,Young Adult,Classics,Fiction,,
https://www.goodreads.com/book/show/1078.The_Good_Earth,The Good Earth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078.jpg,Pearl S. Buck,3.98,219055,Classics,Fiction,"Historical 
Historical Fiction","Cultural 
China",,
https://www.goodreads.com/book/show/693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,The Absolutely True Diary of a Part-Time Indian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327908992l/693208.jpg,Sherman Alexie,4.1,218729,Young Adult,Fiction,Contemporary,Realistic Fiction,,
https://www.goodreads.com/book/show/4980.Breakfast_of_Champions,Breakfast of Champions,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327934446l/4980.jpg,Kurt Vonnegut Jr.,4.07,217940,Fiction,Classics,Science Fiction,Humor,Literature,Novels
https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings,The Tell-Tale Heart and Other Writings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327936583l/391729.jpg,Edgar Allan Poe,4.17,217920,Classics,Horror,Fiction,Short Stories,,
https://www.goodreads.com/book/show/7967.Speaker_for_the_Dead,Speaker for the Dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295660894l/7967.jpg,Orson Scott Card,4.07,217284,Science Fiction,Fiction,Fantasy,Science Fiction Fantasy,,
https://www.goodreads.com/book/show/10603.Cujo,Cujo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394208144l/10603.jpg,Stephen King,3.72,216997,Horror,Fiction,Thriller,null,,
https://www.goodreads.com/book/show/12578077-obsidian,Obsidian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328275091l/12578077.jpg,Jennifer L. Armentrout,4.2,215845,Young Adult,"Fantasy 
Paranormal",Romance,Fantasy,"Science Fiction 
Aliens",Science Fiction
https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,The Velveteen Rabbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347748913l/144974.jpg,Margery Williams Bianco,4.3,214538,Childrens,Classics,Fiction,"Childrens 
Picture Books",,
https://www.goodreads.com/book/show/33313.Kitchen_Confidential,Kitchen Confidential: Adventures in the Culinary Underbelly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433739086l/33313._SY475_.jpg,Anthony Bourdain,4.08,213975,Nonfiction,"Food and Drink 
Food","Autobiography 
Memoir",Biography,,
https://www.goodreads.com/book/show/386187.Midnight_in_the_Garden_of_Good_and_Evil,Midnight in the Garden of Good and Evil,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427166915l/386187.jpg,John Berendt,3.92,213734,Nonfiction,"Crime 
True Crime",Mystery,"Mystery 
Crime",,
https://www.goodreads.com/book/show/14942.Mrs_Dalloway,Mrs. Dalloway,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479336522l/14942._SY475_.jpg,Virginia Woolf,3.79,213509,Classics,Fiction,Literature,Novels,,
https://www.goodreads.com/book/show/19380.Candide,Candide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345060082l/19380.jpg,Voltaire,3.77,213138,Classics,Fiction,Philosophy,"Cultural 
France",,
https://www.goodreads.com/book/show/40597810-daisy-jones-the-six,Daisy Jones & The Six,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580255154l/40597810._SY475_.jpg,Taylor Jenkins Reid,4.21,212158,"Historical 
Historical Fiction",Fiction,null,null,,
https://www.goodreads.com/book/show/84369.The_Last_Battle,The Last Battle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308814830l/84369.jpg,C.S. Lewis,4.03,212157,Fantasy,Fiction,Classics,Young Adult,,
https://www.goodreads.com/book/show/140082.Club_Dead,Club Dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329501590l/140082.jpg,Charlaine Harris,4.03,212082,Fantasy,"Paranormal 
Vampires","Fantasy 
Paranormal","Fantasy 
Urban Fantasy",,
https://www.goodreads.com/book/show/16056408-easy,Easy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349370267l/16056408.jpg,Tammara Webber,4.09,212050,Romance,New Adult,Contemporary,Young Adult,,
https://www.goodreads.com/book/show/1923820.Holy_Bible,Holy Bible: King James Version,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313518530l/1923820.jpg,Anonymous,4.42,211842,Religion,Classics,Nonfiction,Christian,"Religion 
Christianity",History
https://www.goodreads.com/book/show/23919.The_Complete_Stories_and_Poems,The Complete Stories and Poems,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327942676l/23919.jpg,Edgar Allan Poe,4.39,210470,Classics,Poetry,Horror,Fiction,,
https://www.goodreads.com/book/show/39280445-nine-perfect-strangers,Nine Perfect Strangers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529076901l/39280445.jpg,Liane Moriarty,3.5,209929,Fiction,Contemporary,Audiobook,"Womens Fiction 
Chick Lit",Adult Fiction,Mystery
https://www.goodreads.com/book/show/12957.Much_Ado_About_Nothing,Much Ado About Nothing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327885569l/12957._SY475_.jpg,William Shakespeare,4.07,208818,Classics,Plays,Fiction,Drama,,
https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,The Wind-Up Bird Chronicle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327872639l/11275.jpg,Haruki Murakami,4.16,208535,Fiction,Magical Realism,"Cultural 
Japan","Asian Literature 
Japanese Literature",Fantasy,Contemporary
https://www.goodreads.com/book/show/32051912-the-alice-network,The Alice Network,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492238040l/32051912.jpg,Kate Quinn,4.28,208527,"Historical 
Historical Fiction",Fiction,Historical,Audiobook,,
https://www.goodreads.com/book/show/20698530-p-s-i-still-love-you,P.S. I Still Love You,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422881430l/20698530.jpg,Jenny Han,4.12,207677,Young Adult,Romance,Contemporary,Fiction,,
https://www.goodreads.com/book/show/7332.The_Silmarillion,The Silmarillion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565193934l/7332.jpg,J.R.R. Tolkien,3.93,207581,Fantasy,Fiction,Classics,"Fantasy 
High Fantasy",Science Fiction Fantasy,"Fantasy 
Epic Fantasy"
https://www.goodreads.com/book/show/49628.Cloud_Atlas,Cloud Atlas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563042852l/49628._SX318_.jpg,David Mitchell,4.02,207475,Fiction,Science Fiction,Fantasy,"Historical 
Historical Fiction",,
https://www.goodreads.com/book/show/420282.The_Polar_Express,The Polar Express,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356707942l/420282.jpg,Chris Van Allsburg,4.3,207239,"Childrens 
Picture Books",Childrens,"Holiday 
Christmas",Fiction,,
https://www.goodreads.com/book/show/5094.The_Drawing_of_the_Three,The Drawing of the Three,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370918050l/5094.jpg,Stephen King,4.23,207029,Fantasy,Fiction,Horror,Science Fiction,,
https://www.goodreads.com/book/show/18214414-the-silkworm,The Silkworm,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540217126l/18214414.jpg,Robert Galbraith,4.05,206800,Mystery,Fiction,"Mystery 
Crime",Thriller,,
https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,Are You My Mother?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389098758l/197084.jpg,P.D. Eastman,4.19,206706,Childrens,"Childrens 
Picture Books",Fiction,Animals,,
https://www.goodreads.com/book/show/251688.Breakfast_at_Tiffany_s,Breakfast at Tiffany's,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477015353l/251688.jpg,Truman Capote,3.89,206346,Classics,Fiction,Short Stories,null,,
https://www.goodreads.com/book/show/51737.The_Truth_About_Forever,The Truth About Forever,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362767907l/51737.jpg,Sarah Dessen,4.13,205699,Young Adult,Romance,Contemporary,Fiction,,
https://www.goodreads.com/book/show/6534.Postmortem,Postmortem,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341835831l/6534.jpg,Patricia Daniels Cornwell,4.02,204764,Mystery,"Mystery 
Crime",Fiction,Thriller,,
https://www.goodreads.com/book/show/29588376-the-lies-of-locke-lamora,The Lies of Locke Lamora,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458646334l/29588376._SY475_.jpg,Scott Lynch,4.3,204692,Fantasy,Fiction,Adventure,"Fantasy 
High Fantasy",,
https://www.goodreads.com/book/show/7664041-inheritance,Inheritance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390886502l/7664041.jpg,Christopher Paolini,4.11,204507,Fantasy,Young Adult,"Fantasy 
Dragons",Fiction,,
https://www.goodreads.com/book/show/36578942-the-100-year-old-man-who-climbed-out-the-window-and-disappeared,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510447566l/36578942._SY475_.jpg,Jonas Jonasson,3.83,204331,Fiction,Humor,Contemporary,,,
https://www.goodreads.com/book/show/30333938-slammed,Slammed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1464826448l/30333938.jpg,Colleen Hoover,4.26,203985,Romance,New Adult,Young Adult,Contemporary,,
https://www.goodreads.com/book/show/27834600-in-a-dark-dark-wood,"In a Dark, Dark Wood",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523543089l/27834600._SY475_.jpg,Ruth Ware,3.69,203972,Mystery,Thriller,Fiction,"Thriller 
Mystery Thriller",,
https://www.goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story,It's Kind of a Funny Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420629730l/248704.jpg,Ned Vizzini,4.13,203406,Young Adult,Fiction,Contemporary,"Health 
Mental Health",,
https://www.goodreads.com/book/show/76778.The_Martian_Chronicles,The Martian Chronicles,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1374049948l/76778.jpg,Ray Bradbury,4.14,202133,Science Fiction,Fiction,Classics,Short Stories,Fantasy,Science Fiction Fantasy
https://www.goodreads.com/book/show/13152.The_Angel_Experiment,The Angel Experiment,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339277875l/13152.jpg,James Patterson,4.08,201861,Young Adult,Fantasy,Science Fiction,Fiction,Adventure,"Fantasy 
Paranormal"
https://www.goodreads.com/book/show/138398.The_Walking_Dead_Vol_1,"The Walking Dead, Vol. 1: Days Gone Bye",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389233242l/138398.jpg,Robert Kirkman,4.27,201542,"Sequential Art 
Graphic Novels","Sequential Art 
Comics",Horror,"Horror 
Zombies",,
https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty,A Great and Terrible Beauty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1284558475l/3682.jpg,Libba Bray,3.79,201346,Fantasy,Young Adult,"Historical 
Historical Fiction",Fiction,Historical,"Fantasy 
Paranormal"
https://www.goodreads.com/book/show/7069.The_World_According_to_Garp,The World According to Garp,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447234581l/7069._SY475_.jpg,John Irving,4.09,201009,Fiction,Classics,Contemporary,Literature,Novels,Literary Fiction
https://www.goodreads.com/book/show/3836.Don_Quixote,Don Quixote,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546112331l/3836._SY475_.jpg,Miguel de Cervantes Saavedra,3.87,200255,Classics,Fiction,Literature,null,,
https://www.goodreads.com/book/show/107291.Needful_Things,Needful Things,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315767817l/107291.jpg,Stephen King,3.92,200219,Horror,Fiction,Thriller,null,,
https://www.goodreads.com/book/show/34189556-the-wife-between-us,The Wife Between Us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496862122l/34189556.jpg,Greer Hendricks,3.84,199265,Thriller,Fiction,Mystery,"Thriller 
Mystery Thriller",,
https://www.goodreads.com/book/show/19321.The_Tale_of_Peter_Rabbit,The Tale of Peter Rabbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485118382l/19321.jpg,Beatrix Potter,4.18,198959,Childrens,Classics,"Childrens 
Picture Books",Fiction,,
https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle,Howl's Moving Castle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407450489l/6294.jpg,Diana Wynne Jones,4.28,198617,Fantasy,Young Adult,Fiction,Romance,,
https://www.goodreads.com/book/show/357664.Because_of_Winn_Dixie,Because of Winn-Dixie,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456871914l/357664._SX318_.jpg,Kate DiCamillo,4.05,196733,Fiction,Childrens,Realistic Fiction,"Childrens 
Middle Grade",,
https://www.goodreads.com/book/show/18293427-the-storied-life-of-a-j-fikry,The Storied Life of A.J. Fikry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404582137l/18293427.jpg,Gabrielle Zevin,3.99,196353,Fiction,Contemporary,"Writing 
Books About Books",Adult,,
https://www.goodreads.com/book/show/40909452-drums-of-autumn,Drums of Autumn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536699977l/40909452.jpg,Diana Gabaldon,4.35,196204,"Historical 
Historical Fiction",Romance,Fantasy,Fiction,,
https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail,Dead as a Doornail,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468562419l/170210.jpg,Charlaine Harris,4.01,196035,Fantasy,"Paranormal 
Vampires","Fantasy 
Paranormal","Fantasy 
Urban Fantasy",,
https://www.goodreads.com/book/show/1097.Fast_Food_Nation,Fast Food Nation: The Dark Side of the All-American Meal,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554229727l/1097._SY475_.jpg,Eric Schlosser,3.74,195721,Nonfiction,"Food and Drink 
Food",Health,Sociology,,
https://www.goodreads.com/book/show/310259.Love_You_Forever,Love You Forever,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348832754l/310259.jpg,Robert Munsch,4.36,195657,"Childrens 
Picture Books",Childrens,Fiction,Classics,,
https://www.goodreads.com/book/show/33413128-beartown,Beartown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482108618l/33413128._SY475_.jpg,Fredrik Backman,4.25,195398,Fiction,Contemporary,Audiobook,"Sports 
Sports",,
https://www.goodreads.com/book/show/37903770-norse-mythology,Norse Mythology,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516128292l/37903770._SX318_.jpg,Neil Gaiman,4.1,194852,Fantasy,"Fantasy 
Mythology",Fiction,Audiobook,Short Stories,
https://www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull,Jonathan Livingston Seagull,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432222358l/71728._SX318_.jpg,Richard Bach,3.84,194699,Fiction,Classics,Philosophy,Fantasy,Spirituality,Inspirational
https://www.goodreads.com/book/show/25480342-a-monster-calls,A Monster Calls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430763000l/25480342.jpg,Patrick Ness,4.37,194215,Fantasy,Young Adult,Fiction,Horror,,
https://www.goodreads.com/book/show/58696.David_Copperfield,David Copperfield,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461452762l/58696._SY475_.jpg,Charles Dickens,3.99,194002,Classics,Fiction,Literature,"Historical 
Historical Fiction",,
https://www.goodreads.com/book/show/25893693-lilac-girls,Lilac Girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462850258l/25893693.jpg,Martha Hall Kelly,4.29,192879,"Historical 
Historical Fiction",Fiction,"War 
World War II",Historical,,
https://www.goodreads.com/book/show/10629.Christine,Christine,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513766289l/10629._SY475_.jpg,Stephen King,3.78,192552,Horror,Fiction,Thriller,Fantasy,,
https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,The Phantom of the Opera,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327867727l/480204.jpg,Gaston Leroux,3.97,191746,Classics,Fiction,Horror,Romance,,
https://www.goodreads.com/book/show/27362503-it-ends-with-us,It Ends with Us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470427482l/27362503._SY475_.jpg,Colleen Hoover,4.4,190446,Romance,Contemporary,New Adult,Fiction,,
https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,Uncle Tom's Cabin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414349231l/46787.jpg,Harriet Beecher Stowe,3.87,190174,Classics,Fiction,"Historical 
Historical Fiction",Literature,,
https://www.goodreads.com/book/show/8694.Life_the_Universe_and_Everything,"Life, the Universe and Everything",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577589l/8694.jpg,Douglas Adams,4.2,190078,Science Fiction,Fiction,Humor,Fantasy,,
https://www.goodreads.com/book/show/13262783-every-day,Every Day,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356993940l/13262783.jpg,David Levithan,3.95,189981,Young Adult,Romance,Fantasy,Contemporary,,
https://www.goodreads.com/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410136019l/629.jpg,Robert M. Pirsig,3.77,189827,Philosophy,Fiction,Classics,Spirituality,,
https://www.goodreads.com/book/show/10959.Sophie_s_World,Sophie's World,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343459906l/10959.jpg,Jostein Gaarder,3.93,189766,Philosophy,Fiction,Classics,Young Adult,Novels,
https://www.goodreads.com/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea,Twenty Thousand Leagues Under the Sea,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494979127l/33507.jpg,Jules Verne,3.89,189492,Classics,Science Fiction,Fiction,Adventure,,
https://www.goodreads.com/book/show/11250317-the-song-of-achilles,The Song of Achilles,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331154660l/11250317.jpg,Madeline Miller,4.34,189447,"Historical 
Historical Fiction",Fantasy,Fiction,"Fantasy 
Mythology",,
https://www.goodreads.com/book/show/475339.Madeline,Madeline,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1175060644l/475339._SX318_.jpg,Ludwig Bemelmans,4.23,188846,"Childrens 
Picture Books",Childrens,Classics,null,,
https://www.goodreads.com/book/show/5064.World_Without_End,World Without End,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509545511l/5064._SY475_.jpg,Ken Follett,4.27,188673,"Historical 
Historical Fiction",Fiction,Historical,"Historical 
Medieval",,
https://www.goodreads.com/book/show/92057.The_Autobiography_of_Malcolm_X,The Autobiography of Malcolm X,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434682864l/92057.jpg,Malcolm X,4.32,188623,Nonfiction,Biography,History,"Autobiography 
Memoir","Biography 
Autobiography",Classics
https://www.goodreads.com/book/show/40495148-blindness,Blindness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528481068l/40495148._SY475_.jpg,José Saramago,4.13,188422,Fiction,"Science Fiction 
Dystopia",Science Fiction,Classics,Novels,Literature
https://www.goodreads.com/book/show/231850.Corduroy,Corduroy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347517273l/231850.jpg,Don Freeman,4.3,187599,"Childrens 
Picture Books",Childrens,null,null,,
https://www.goodreads.com/book/show/5148.A_Separate_Peace,A Separate Peace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528860889l/5148._SY475_.jpg,John Knowles,3.58,187395,Classics,Fiction,Young Adult,"Historical 
Historical Fiction","Academic 
School",
https://www.goodreads.com/book/show/2744.Anansi_Boys,Anansi Boys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479778049l/2744._SY475_.jpg,Neil Gaiman,4.03,186917,Fantasy,Fiction,"Fantasy 
Urban Fantasy","Fantasy 
Mythology",Audiobook,Science Fiction Fantasy
